index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,target
3,0.373246204,0.53948612,1,0.594100442,0.782925303,0.277204463,0.739842341,1,0.472678176,0.299115988,0.54280513,1,0.925753545,0.376097709,0.083605115,1.450945198,0.16087051,0.179803254,0.426040862,0.864464843,0.576558935,1,0.481366336,0.700652052,2,0.239019429,1,0.624366356,0.232810812,0.593544348,0.424250879,0.491762362,0.059321483,0.547264976,0.070488083,1,0.102419806,0.741171455,1.355045332,0.582642324,0.609895814,0.21468159,0.786441738,0.318154763,0.688048028,0.589786841,0.95711631,1.528682099,0.511423551,0.681182634,0.691198069,0.009047294,0.341519149,1,0.935495421,0.513941446,0.699343097,0.639263807,0.291693297,0.618213056,0.215824115,0,0.359579918,0,0.632744882,0.782647148,0.439608982,0.303572253,0.946210906,0.502723714,0.480811886,0.771769758,0.892125347,0.744043194,0.618699004,0.352923699,1,0.558840883,0.519749342,0.490252439,0.678768185,0.772161263,0.314341464,1.573179865,0.359612635,0.266491179,0.818715755,0.432019487,0.487390176,0.259802103,0.60346022,0.228640351,0.447829966,0.436026314,0.497323053,0.705096326,0.849718263,0.423131686,0.565812579,0.748742595,26
11,0.183716942,0.246865487,0.676032988,0.49277823,0.190466186,0.138783253,0.708122128,0.525925456,0.412223757,0.601135257,0.790916183,0.101997038,0.339663215,0.757547221,0.643078092,1.674991399,0.926091778,0.149601661,0,0.625368028,0.671279591,0.758224736,0.364861804,1.092818903,1.387210702,0.51325025,1.749729481,0.259458496,0.46028504,0.764873557,1.435658516,0.832489435,0.528876394,0.841159846,0.643430426,0.908245948,0.976361148,0.606618189,1.483454558,0.237802824,0.039766355,0.458727723,0.963245776,1.51610438,0.562906079,1,0.526729901,1.399407746,0.095553452,1.15910294,0.050620031,0.487645432,0.623203642,1.373805435,0.320929252,0.658677252,0.224116935,0.788616662,0.164307135,0.329491689,0.187550161,0.763658711,0.429721259,0.660918459,0.80183343,0.367061114,0.383934597,0.407633964,0.707942847,0.733848886,0.454153892,0.405865954,0.693208482,0.53584369,0.197451749,0.528063446,1.844103709,0.288546561,0.658930691,0.697707785,1,0.605502982,0.499047608,1.652102362,0.479590535,0.630149854,0.484077037,0.631376471,0.498416955,0.246084927,0.782005639,0.437577167,0.433222061,0.187296622,0.239296893,0.114821042,0.409453527,0.452929136,0.782332416,0.958005664,44
8,0.247790925,0.594888534,0.690115638,0.50867651,0,0.237033384,0.093672585,0.160791726,0,0.219310137,0.713206623,0.795814543,0.753010871,1,0.407078171,0.758345235,0.479205995,0,0.665016579,0.700177765,0.760584677,0,1,1,0.12527367,0,0.82770708,0.749673814,0.553796398,0,0.675461476,0,0.482325871,0.288422837,0.646793197,0.701739438,0.473341353,0.53564017,0,0.386199936,0.445802537,0.557472548,0.376520044,0.614983508,1,0,0.331861923,1.539103266,0.787408943,0.635005704,0.583487859,0.875853508,0.382917367,0.911663056,0.635288435,0.903847672,0.539596128,1,0.917030196,0.157894435,0.73806998,1,0.240045133,0.420878864,0.453624095,0.897222794,0.307908211,0.284168156,0.721605961,0.784553497,0.413384008,0,0.487895725,0.960277565,0.471559097,0.666936396,0.349357528,0,0.533503212,0.479522905,0.371218504,0.189021907,0.137879326,0.424346388,0.386902711,0.63465525,1,0.45511285,0,0.193186377,0.561698741,0.579741663,0.691590971,0.160495525,0.453500778,1,0.738416151,0.233134604,0.713892746,0.811815715,3
25,0.684910799,0.718751783,0.252375028,0.913223202,0.373592893,0.032892828,0.276415912,0.316585629,0.677257195,0.637067669,0.707989897,0.697456298,0.597484325,0.508176293,0.591127799,1.678994828,0.37508385,0.432549743,0.810887238,0.472701327,0.385724446,0.443858306,0.476919377,1.235830958,1.691586763,0.393391593,0.986996247,0.585044949,0.452072585,0.743666892,0.403403578,0.617348335,0.947445696,0.904074086,0.5291365,0.782306762,0.307439425,0.296581548,1.429299523,0.713236603,0.523715522,1,0.580258668,0.312178446,0.32501578,0.223161479,0.439329354,1.377090042,0.588850511,1.979305394,0.109682559,0.412447228,0.053919002,1.304689626,0.110625293,0.600325969,0.079845448,0.692644091,0.321671279,0.713512052,0.346882242,0.001655095,0.762781221,0.361706097,0.710870346,0.552534065,0.728517753,0.262390795,0.283912562,0.434749018,0.544187673,0.744394554,0.797392292,0.864927694,0.56435803,0.776368115,1.800001274,0.464547033,0.069704955,0.688756119,0.46755899,0.53705344,0.35279697,1.080247515,0.455596123,0.305771566,0.319278763,0.416192951,0.412428137,0.08647579,0.357370205,0.619934736,0.876750901,0.315727219,0.215431434,0.379196119,0.66956124,0.776076939,0.278465059,1,40
6,0.410638637,0.935700767,0.613859015,0.220660981,0.379850674,0.711337659,1,0.780793703,0.671816337,0.261884964,0.274576096,0.108706015,0.261222175,0.964836994,0.585501704,1.030988424,0.604079488,0.022181427,0.5806134,0.435226637,0.305800477,0,0.605317854,1.649205995,1.860601446,1,2.645125276,0.64032551,0.856823555,0.101431361,2.633191636,0.237690074,0.342587497,1,1.366450889,0.118778985,0.44147941,1.69018724,1.969502676,0,0,0.289728788,0.798908293,1.145049495,0.201047485,0.401798517,0.006275665,2.28673409,1,1.54722791,1.889662592,0.824649897,0.659394371,1.63656287,0.703584213,0.661515123,0,0.065044895,1.66632366,0.564050302,0,0,0.479000234,1,0.956454881,0.273445288,0.478078192,0.188677882,0.511831553,1.298705909,1,0.530865017,0.189906024,1.433104659,0.767129039,0.67001702,2.951885397,0.43719709,0.323356837,0.344298469,1.609717645,0.904836541,0.582266788,1.584112377,0.529921458,0.427359188,0.582100186,0.437131324,0.365389394,0.492333675,0.488099814,0.81948014,1.032710856,0.135059838,0.871485376,0.607539884,0.368048404,0.680411014,0.162947239,0.045522132,66
6,0.755492981,0.092919675,0.33461444,0.662844755,0,0.624401625,0.465380969,0.795110554,0.486189527,0.283133082,0.042094884,1,0.311300099,0.717639353,0.290101566,1.537557065,1,0.290218997,0.373443534,0,0.197361315,0.262493017,0.233592559,1.611237234,1.610565082,0.51926209,1.526979485,0.578094015,1,1,2.356372371,0.818057789,0.627761306,0.258671022,0,0.807486761,0.215862044,0.909249097,1.611579447,0.494163825,0.616351305,0.33200642,0.38205899,1.234184351,0.125460275,0.782089779,0.573100376,1.489847652,0.287745935,1.229169048,0.419095428,0.640092596,0.2960168,1.623015147,0.351108315,0.592384437,0.244582224,0.835322468,0.268808546,0.54278321,0.705475905,0.706656249,0.670293811,0.611883844,0.491089691,0.961036399,0.801565081,0.80739625,0.398744237,0.423288047,0.858419465,0.658049512,0.091962071,0.254230793,0.748309967,0.678843819,1.822005682,0.720007722,0.869831901,0.371566164,0.35247634,0.49743589,0.851339728,1.161152174,0.528159383,1,0.197210485,0.391730408,0.452015264,0.524851118,0.791367277,0.518965059,0.786904335,0.730135106,0,0.615494962,0.833720184,0.366066299,0.676705945,0.426049449,32
9,0.272704121,0.198657334,0.590591499,0.73768585,0.542960178,0.643620544,0.690593644,0.357094741,0.35645812,0.786589474,0.435434873,0.356837748,0.480632468,0.455528319,0.498418256,1.197445685,0.591440395,0.44935446,0.368708048,0.665343075,0.641014665,0.556720416,0.093665679,1.680329244,1.243947688,0.789439674,2.504511216,0.982935045,0.586613413,0.305688014,2.289166278,0.401924033,0.691717214,0.34612463,1.320725837,0.445669635,0.578429325,1.848253623,2.523032264,0.387570994,0.129084252,0.335480263,0,1.400862937,0.668742352,0.223541168,0.370836868,2.069145889,0.060775658,1.657999663,1.49522933,0.150612103,0.137888344,1.338931813,0.549047993,0.257027774,0.269113391,0.269070992,1.267347212,0.699446528,0.528663314,0.51753333,0.464254952,0.344798381,0.204936039,0.705113148,0.742403674,0.496661135,0.15564351,1.720078535,0.423752858,0.271872899,0.31858422,1.420045668,0.48745116,0.654945347,2.529690149,0.379393885,0.549377179,0.506829577,1.41582481,0.374321279,0.583333889,1.081861027,0.431531238,0.657252443,0.436171949,0.311588638,0.400805598,0.923438244,0.472344027,0.32563124,1.350459098,0.855229122,0.946809457,0.683513896,0.572802202,0.99263543,0.518568593,0.695785154,63
293,1.591453973,0.24023004,0.700458245,0.719157295,0.582875997,0.558776173,0.33929766,0.394031547,0.448501761,0.576772897,0.285836778,1.400708898,0.618418437,0.291930788,0.389130077,1.574402385,0.576332327,0.296606132,0.5783791,0.472771352,0.284332348,0.407816248,0.457481863,1.848866985,1.318707676,0.367064585,2.461916993,0.450499438,0.681910143,0.210083101,2.578046263,0.582913638,0.568395519,0.597880994,1.489496215,0.655574035,0.45650012,1.614010743,2.672264912,0.649925314,0.457987344,0.513275437,0.325992109,1.479274639,0.316914293,0.291887288,0.442689328,2.805429155,0.543986947,1.224763804,1.320151019,0.418084699,0.664003572,1.317137302,0.59765441,0.502456544,0.269135576,0.499503994,1.426463097,0.384501287,0.651016743,0.665309194,0.654898954,0.492522079,0.663098698,0.828339994,0.565256699,1.448271302,0.587464199,1.223409865,0.382515489,0.902428018,0.638540435,1.367343995,0.459918475,1.522371366,2.450487351,0.362055346,0.361231538,0.640723416,1.478376437,0.187678605,0.409638881,1.41867213,0.379626945,0.269379263,0.660863796,0.637301915,0.430584987,0.642843078,0.71302732,0.699490691,1.273886872,0.460224883,0.331664399,0.635492984,0.539652346,0.297451837,0.720593967,0.494275563,45
33,0.070535263,0.775182768,0.647836412,0.297596085,0.531110594,0,0.583278665,0.538547526,0.716747331,0,0.453999452,0.412087602,0.703744274,0.458188626,0.733672908,2,0.455956825,0.544567405,0.39492633,0.598150374,0.712889243,0.144558666,0.573974596,1.44223937,1.658612758,0.454431618,2.478947636,0.826937274,0.610553453,0,2.239096636,0.671235276,0.339050193,0.914254837,1,0.4016577,0.332860968,1.021096291,2.068956458,0.467619967,0.055391932,0.643881179,0.607790532,1.478947414,0.03786398,0.375531808,0.52384353,2.276935381,0.131629593,1.917150834,1,0.488994277,0.396887631,1.533055767,0.818162172,0.713423772,0.679992691,0.215739581,1.496973864,0.725589916,0.612706374,0.223439285,0.659111514,0.075852265,0.263567296,0.263468874,0.842528899,0.81586492,0.406564862,1.317329556,0.616014943,0.853784969,0.66324893,1.220726964,0.445988473,0.565281143,2.309900197,0.596604441,0.187378335,0.718571181,1.747432299,0.568154914,0.700260317,1.370471893,0.356400247,0.976055178,0.818327204,0.554387271,0.266811988,0.676911371,0.301610881,0.622944072,2,0.501350937,0.625928791,0.472557218,0.337165931,0.509143606,0.543356528,0.242143955,66
19,0.136834299,0.028708182,0.507037727,0.495844645,0.448524374,0.69956732,0.831590467,0.427230706,0.571268049,0.41570857,0.699074717,0,0.712328197,0.157169846,0.742416097,1.134158621,0.889292444,0.416967461,0.274694399,0.9003914,0.053934393,0.767635024,0.540964542,1.081965086,1.628653036,0.726397688,2.126313649,0.648018581,0.074455678,0.482152852,3,0.622290323,0.159104511,0.258952676,0.580553525,0.271455788,1,1.385847614,1.06319887,0.386669468,0.395534718,0.860141786,1,1.097703121,0.193793766,0.984556963,0.630432728,2.040241602,0.280313949,1,1.576098409,0.461266153,1,1.244992753,0.267581801,0.806394696,0,0.769983562,1.717900381,0.561942425,0.158815185,0.776518115,0.868104785,1,1,0.655535614,0.646842116,0.562216847,0.839986045,2,0.522561,0.349100693,0.293178482,1.521292722,0.468547554,0.659434618,2.890451003,0.273569375,0,0,1.181826569,0.620063202,0.473884961,1.481488757,0.828158653,0.704240195,0.580672642,0.310053847,0.43925114,0,0.15432088,0.398111449,1.717191897,0.153686746,0.925797043,0.342664298,0.273683039,0.278159811,0.493247416,0.934322022,62
42,0.679985192,0.454170302,0.525930914,0.255837874,0.598304869,0.409833817,0.571504711,0.397417362,0.493679696,0.57101392,0.05210832,0.439333621,0.542803257,0.637141289,0.391452053,1.491483653,0.410243034,0.027335513,0.24669037,0.423518343,0.22916587,0.324150197,0.877919511,1.408459361,1.722204416,0.166261097,2.538006388,0.225786658,0.304650541,0.453790575,2.443676553,0.369842074,0.792192627,0.924521238,0.065828791,0.549733975,0.301249254,0.3756809,1.412560844,0.378484604,0.41739078,0.069035098,0.460075564,1.705693176,0.37804038,0.40955815,0.887806241,1.389925625,0.336420366,1.478501081,0.600300526,0.702622567,0.840246091,1.65451861,0.422022455,0.212739276,0.630938694,0.312416224,1.197017388,0.675049302,0.636170005,0.545679216,0.553897081,0.594668043,0.26194747,0.419459125,0.522380186,0.62483788,0.722351283,0.34575097,0.097872292,0.83149237,0.191714141,0.624732452,0.26858514,0.482532209,1.549472205,0.502222385,0.329851696,0.934695462,0.503828977,0.9798092,0.084495596,1.884883838,0.713782041,0.540567838,0.459176857,0.378061214,0.088330347,0.527606267,0.607931841,0.896050687,0.357564626,0.424441541,0.415080113,0.655354491,0.692949331,0.742468208,0.307417882,0.443515596,55
0,1,0,0.362260776,0.889427863,0.983126714,0.136431564,0.559954819,0,0.718074296,0.255797316,1,2,0.44240071,0.509810007,0.403368983,1.519291969,0.609756183,0.778034723,0,0.536173863,0,0.517111788,0.742170958,1.153311416,2,0.834694813,2.500996573,0.074744591,0.310614751,0.988398575,2.763729017,0.807143461,0.883890174,0.595000066,1.654579168,0.774308475,0.122316179,1.575945899,2,0.53175857,0.723492536,0.389626191,0.64748049,1.461007518,0.105462146,0.877026283,1,2.217022941,0.626259424,1.292360323,2,0.128554506,1,2,0.748563019,0.458376982,0,0.609870306,1.587483507,0.496366252,0.599026368,1,0.672197145,0.459877944,0,0.333810441,0.421841239,1.368601213,0.757898805,1.93399217,1,0.983002224,1,1.206651125,0.898359831,1,2,0.704194588,0.770677293,0.722573846,1.548140902,0,0.745753413,1.804489625,0.330259434,0.232602944,0.560700971,0,0.469654272,0.089648191,0.208263269,0,2,0.6836379,0.487142505,0.729705685,0,0,0.573409695,0,71
1,1,0.558180665,0.746149691,0.814790883,0.580781189,0.386456881,0.145000201,0.783544213,0.701373127,0.181806041,1,0.394783261,0.451258031,0.739343478,0.263845059,1.278028637,0.621453678,0.553458618,0.208524513,1,1,0.551417558,0.773655011,2,1.283831868,0.399399237,2.608468619,0.621482206,0.524907203,0.558338661,2.216165855,0.736359447,0.569565536,0.265942319,0.530745093,0.618218487,0.296294739,1.521684111,1.275245154,0.589109679,0.168756536,0.711768766,0,1.505302575,0.508276089,0.804350476,0.553792728,3,0.080231645,1.698942778,2,0.647204664,0.687398233,1,0.161730232,0.266159199,0.673551197,0.817555838,1.323749828,0.638442219,0.753161186,0.787255628,0.647849786,0.403179354,0.589005175,0.473455003,0.34325048,0.012948571,0.890172815,1.373597809,0.398040741,0.948998436,0.486210111,1.503238779,0.38283283,0.330589254,2.345698004,0.406413743,0.478795774,0.420299375,1.4959716,0.312616387,0,1.291230107,0.717808369,0.250035966,0.458637099,0.695054641,0.7073993,0.335457809,0.414067047,0.493062742,1.282015087,0.088100364,0.781806821,0.518491453,0.87213045,0,0.401883883,0.706119804,61
4,0.222268339,0.105139758,0.345758064,0.430550908,0.58104023,0.330756868,0.82254595,0.255213697,0.643794491,0.216498493,0.449180945,1.545117957,0.505743643,0,0,1.848135679,0.926602514,0.474528569,0.037964972,0,0.521532411,1,0.031523518,1.728139976,1.064676877,0.966809329,3,1,0,0.631076642,3,1,0,0.911069784,1,0.235511126,0.582653813,1.56223001,2.600499921,0.888224151,0.351314663,0.460627081,0.739634049,1.854548069,0.871848041,0.486987542,0,2.217031378,0,1,1.242067781,0,0,1.533197596,1,0,1,0.68292037,1.483072034,1,0.239577407,0.822739661,0,0.646921344,0.313697423,0.595533357,0.708942341,1.879143182,0.217753009,2,0,0.521825826,0,1.333591679,1,0,2.676892038,0.704476598,0.395474842,0.746480099,2,1,1,1.197921305,0,0.958348893,0,0.635363144,0,0.161305895,1,0.635879748,1,0.190135422,1,0.419741921,0.57094204,0.106480798,0.958120326,0.929352104,71
30,0.716458961,0.631649837,0.298565653,0.616135558,0.262188166,0.495666685,0.959905123,0.158611175,0.568310045,0.499765568,0.127722536,0.584597915,0.296949203,0.368366895,0.616786322,1.728706757,0.498735097,0.419786497,0.554063993,0.60751824,0.275060012,0.799772169,0.39348436,1.680942223,1.655254885,0.562289207,0.656441637,0.463980521,0.593856437,0.501442913,0.68496475,0.296953723,0.265119891,0.717487514,0.691378204,0.612418839,0.23761763,0.441043115,1.16414592,0.368436396,0.404620423,0.692771602,0.873388749,0.40299458,0.697208732,0.054752265,0,1.445288411,0.088655676,1.298145777,0.310764412,0.87931184,0.147431181,1.877453635,0.195141254,0.549489641,0.674204808,0.427498944,0.282188736,0.56308594,0.542570904,0.343664413,0.255414148,0.489608341,0.016717725,0.860308308,0.393537652,0.765566436,0.164309196,0.24285447,0.471764336,0.813961477,0.146263509,0.17472411,0.722727608,0.371948296,1.549793807,0.203459004,0.616947772,0.138229988,0.204434298,0.816516462,0.326967571,1.618748028,0.319663278,0.157292196,0.369336322,0.43406125,0.674886928,0.372313392,0.291981262,0.762368772,0.568676539,0.268995452,0.579453783,0.299327387,0.387981255,0.645350463,0.454881451,0.489305511,41
21,0.549010758,0.400916215,0.591991879,0.516186996,0.826882787,0.536226509,0.587092317,0.989404256,0.341176629,0.44243755,0.148120731,0.715541559,0.436402903,0.83019321,0.463437714,1.470446355,0.429373385,0.08648685,0.517876087,0.580637833,0.597553264,0.376810111,0.242865562,1.713500738,1.696759332,0.264852174,2.711842719,0.72013272,0.384977033,0.730337023,2.412204165,0.440405151,0.528041126,0.488895636,0.662268704,0.378544819,0.332792976,0.744752556,1.595667368,1,0.597806356,0.069568813,0.379689706,1.939032371,0.394236601,0.506707874,0.435671497,2.63206892,0.469887751,1.669687739,1,0.442625724,0.99410719,1.128923514,0.702273951,0.703557812,0.046905924,0.656589746,1.228892631,0.444812327,0.338193495,0.507400272,0.467632607,0.492411462,0.433726839,0.664260809,0.299246887,0.374124323,1,1.773197484,0.479372921,0.163035769,0.06990604,1.458677982,0.212022115,0.627179011,2.204419162,0.423414757,0.318465978,0.372084295,1.057936822,0.886841552,0.545191328,2,0.579884919,0.861441849,0.587499832,0.535132294,0.503852521,0.425612594,0.524269158,0.146567591,1.656668732,0.512891141,0.422004613,0.713438383,0.514889681,0.090753723,0.55704579,0.547215654,55
13,0.881491747,0.366940392,0.647795917,0.399772496,0.367979919,0.38982493,0.702000583,0.956345758,0.486592452,0.52187934,0.511232865,0.463264038,0.833537735,0.835525121,0.303581389,1.492428898,0.305720367,0.664148712,0,0.420824147,0.461197686,0.582651719,0.6686966,1.089846786,1.56331678,0.411053647,2.452428779,0.400765019,0.489286017,0.803130616,2.450849712,0.573611318,0.36164065,0.486002624,0.372575714,0.717779698,0.483996406,0.370601885,1.56104129,0.745945135,0.340810227,0.337605634,0.759557196,1.375172026,0.551420306,0.505507483,0.364098212,2.556647381,0.186608843,1.67457836,0.446146087,0.535224817,0.287804349,1.445550283,0.319205216,0.520029374,0.402664402,0.356484483,1.969883067,1,0.638014093,0.205812767,0.64396652,0.62996345,0.482713925,0.528355023,0.362820638,0.434272057,0.544712653,1.725258283,0.407920813,0.538833659,0.722899038,1.573485972,0.596638284,0.580733652,1.563565557,0.5867723,0.31206884,0.680934255,1.392772839,0.510123031,0.547794881,1.467812496,0.471884207,0.545170208,0.32820182,0.373491894,0.493266538,0.846055717,0.539256433,0.200464847,1.140882953,0.344288354,0.328706253,0.5681181,0.423543497,0.802350458,0.400135054,0.393378687,32
